comment,cleaned_text,confidence
@USER මාලුපාන් මාලු දමා හදන එකම බේකරිය   වෙත්තෙ සහ පුත්‍රයෝ   (තෝ අපිට දුන්නෙ නෑ බලාගමු),මාලුපාන් මාලු දමා හදන එකම බේකරිය වෙත්තෙ සහ පුත්‍රයෝ (තෝ අපිට දුන්නෙ නෑ බලාගමු),0.835
පීරා කොන්ඩය නලලට වැටෙන්න ට දමලා සෙට් එක වැලමිට වැසෙන්න ට ඇඳලා කලිසමක් දෙපතුල ගෑවෙන් ට එනවද යකෝ බෙල්ලේ වැල දාගන් ට #sithuwili,පීරා කොන්ඩය නලලට වැටෙන්න ට දමලා සෙට් එක වැලමිට වැසෙන්න ට ඇඳලා කලිසමක් දෙපතුල ගෑවෙන් ට එනවද යකෝ බෙල්ලේ වැල දාගන් ට සිතුවිලි,0.835
මම යනු අමුතුම සතෙකි ඒකි පස්සෙන් එන කාලේ පයිසෙකටවත් ගනන් නොගත් මා දැන් රෙද්දක් ඇදන් එකිගේ පස්සෙන් යමි....,මම යනු අමුතුම සතෙකි ඒකි පස්සෙන් එන කාලේ පයිසෙකටවත් ගනන් නොගත් මා දැන් රෙද්දක් ඇදන් එකිගේ පස්සෙන් යමි....,0.835
"කර වෙච්ච මාළු ඇඹුල රස, කරපු ගොරකා බෑව උඹ... විල්ලුද රන් සේද නැති වුනාට... උඹ තමයි මගෙ බම්බා බෝලේ ආදරේට, ලොකු ලොකු... URL","කර වෙච්ච මාළු ඇඹුල රස, කරපු ගොරකා බෑව උඹ... විල්ලුද රන් සේද නැති වුනාට... උඹ තමයි මගෙ බම්බා බෝලේ ආදරේට, ලොකු ලොකු... උර්ල්",0.835
"දැන් කියන්නෙ "" පැල ""කියලනෙ. ඇත්තටම නිමේෂ් ( @USER  ) ඔයාගෙ කැපවීම නිසා තමයි ගෑණු ළමයින්ට ""කෑල්ල "" කියන වටිනාකමින් අඩු වචනය වෙනුවට ""පැල "" කියන හරවත් විනීත වචනය යොදන්න මිනිස්සු පෙළඹුනේ. ඔබගේ සත්ක්‍රියාව අගයකරනවා Nimesh Nishara @USER  · 1 Feb 2018 එහෙම කියන එක හරිද මම අහන්නේ","දැන් කියන්නෙ "" පැල ""කියලනෙ. ඇත්තටම නිමේෂ් ( ) ඔයාගෙ කැපවීම නිසා තමයි ගෑණු ළමයින්ට ""කෑල්ල "" කියන වටිනාකමින් අඩු වචනය වෙනුවට ""පැල "" කියන හරවත් විනීත වචනය යොදන්න මිනිස්සු පෙළඹුනේ. ඔබගේ සත්ක්‍රියාව අගයකරනවා නිමේෂ් නිෂර · 1 ෆෙබ් 2018 එහෙම කියන එක හරිද මම අහන්නේ",0.8347
@USER මොකක් ඊට පස්සේ පිහියෙනුත් ඇනලා... බෝම්බයකුත් පුපුරවා ගත්තා ද තෝ... උඹ ත්‍රස්තවාදියෙක් ද බන් තරූෂ ධර්මපාල මල්ලි..,මොකක් ඊට පස්සේ පිහියෙනුත් ඇනලා... බෝම්බයකුත් පුපුරවා ගත්තා ද තෝ... උඹ ත්‍රස්තවාදියෙක් ද බන් තරූෂ ධර්මපාල මල්ලි..,0.8345
@USER @USER  මේ වේස හුත්තලාට ඕනේ ක්‍රිස්තියානි උන් එක්කත් මොකක් හරි පටලවාගන්න. තුක් නොදොකිං,මේ වේස හුත්තලාට ඕනේ ක්‍රිස්තියානි උන් එක්කත් මොකක් හරි පටලවාගන්න. තුක් නොදොකිං,0.8345
දරු දෙන්නා ආච්චි අම්මාට දාලා රාගයෙන් පිස්සු URL,දරු දෙන්නා ආච්චි අම්මාට දාලා රාගයෙන් පිස්සු උර්ල්,0.8345
@USER  @USER සිරාවට ? තෝ ව හෙට pool එකේ deep එකට විසිකරනවා චින්තා... ගල් මූසලයා,සිරාවට ? තෝ ව හෙට pool එකේ deep එකට විසිකරනවා චින්තා... ගල් මූසලයා,0.8345
අමරිකාවෙ වගෙ වෙපන් සල්ලි දීල ගන්න ඇහක් උනනම්.. ලීසිං කර්ල හරි එකක් අරන් මේ වෙලාවට පාරෙ යද්දි ගෙවල්වල ඉඳන් පාරට ඇවිත් අපිට බුරන බලු හුකන්නල ටිකට වෙඩි තියල දානව.. ඇයි හුත්තො අපි යන්නෙ මහ පාරෙ.. මෙ කටුකන ලොඳ හුකන්නො බුරාගෙන පනින්නෙ උන්ගෙ ම්මගෙ රෙද්ද උඩ යනො වගෙ. සක්කිලි හැත්ත,අමරිකාවෙ වගෙ වෙපන් සල්ලි දීල ගන්න ඇහක් උනනම්.. ලීසිං කර්ල හරි එකක් අරන් මේ වෙලාවට පාරෙ යද්දි ගෙවල්වල ඉඳන් පාරට ඇවිත් අපිට බුරන බලු හුකන්නල ටිකට වෙඩි තියල දානව.. ඇයි හුත්තො අපි යන්නෙ මහ පාරෙ.. මෙ කටුකන ලොඳ හුකන්නො බුරාගෙන පනින්නෙ උන්ගෙ ම්මගෙ රෙද්ද උඩ යනො වගෙ. සක්කිලි හැත්ත,0.8345
කවදාවත් දැකලා නැති දුක සැප බෙදාගන්න හිටපු නැති කොහේ හරි ඉන්න ඇඹල යො කියන විදිහට ඉන්න මොකටද? ජාතකේ වැරදි හොයන්න එන පර හැත්ත.,කවදාවත් දැකලා නැති දුක සැප බෙදාගන්න හිටපු නැති කොහේ හරි ඉන්න ඇඹල යො කියන විදිහට ඉන්න මොකටද? ජාතකේ වැරදි හොයන්න එන පර හැත්ත.,0.834
"@USER වේස ගෑනු ගන්න එපා මච්න්, හොද ගෑනීයෙක් හොයා ගනින්. නිකම් ජීවීතේ අපායක් කරගන්න එපා.","වේස ගෑනු ගන්න එපා මච්න්, හොද ගෑනීයෙක් හොයා ගනින්. නිකම් ජීවීතේ අපායක් කරගන්න එපා.",0.834
Actual idiom: හැට පැන්නත් වදුරා බිම නොයයි @USER 's version: නාකි වුනත් වදුරා ගහේ.,Actual idiom: හැට පැන්නත් වදුරා බිම නොයයි ස version: නාකි වුනත් වදුරා ගහේ.,0.834
නවනිදන්පිල්ලේ දමිළ උඹලව අන්දලා ගාණක් හොයාගෙන පෙන්ෂන් ගියා මිසක් උඹලට ලැබුන මල ඉළව් ඊළමක් තියේද ? දැන් අල් හුසේනුත් නැගෙනහිර උඹලට දෙනවා කියා උෟත් උඹලාව අන්දලා ගාණක් හොයන් යනවා..  තොපි හැමදාම දුකට සැපට හිටපු සිංහල අපි එක්ක කා කොටා ගන්නවා කොහෙවත් ඉන්න පට්ට බල්ලො බැල්ලියන්ට රැවටිලා,නවනිදන්පිල්ලේ දමිළ උඹලව අන්දලා ගාණක් හොයාගෙන පෙන්ෂන් ගියා මිසක් උඹලට ලැබුන මල ඉළව් ඊළමක් තියේද ? දැන් අල් හුසේනුත් නැගෙනහිර උඹලට දෙනවා කියා උෟත් උඹලාව අන්දලා ගාණක් හොයන් යනවා.. තොපි හැමදාම දුකට සැපට හිටපු සිංහල අපි එක්ක කා කොටා ගන්නවා කොහෙවත් ඉන්න පට්ට බල්ලො බැල්ලියන්ට රැවටිලා,0.834
