comment,label,cleaned_text
"ලේ කිරි කරලා පොවලා,හිල් පොල්කට්ටෙන්  නාවලා... සුවද පවුඩර් ගාලා... ඇහේ මූණේ තියාගෙන... අනේ උඹව හදන්න ඇති උඹේ අම්මා... උඹගේ කෙසේ වෙතත්.. අපේ ඇස් කදුළින් තෙත් වුණා..... වැදූ අම්මට දුකක් දෙන්න එපා.... අන්තිමට උඹ වෙනුවෙන් මැරෙන්න හරි ඉතුරු වෙන්නේ  එච්චරයි..... C H I K U U @USER  · 30 Nov 2020 අම්මා...  මේ දෙන ගින්දරට සාප වේවා කියනවා හැර වෙන කියන්න දෙයක් නැ තොපිට.",harassment,"ලේ කිරි කරලා පොවලා,හිල් පොල්කට්ටෙන් නාවලා... සුවද පවුඩර් ගාලා... ඇහේ මූණේ තියාගෙන... අනේ උඹව හදන්න ඇති උඹේ අම්මා... උඹගේ කෙසේ වෙතත්.. අපේ ඇස් කදුළින් තෙත් වුණා..... වැදූ අම්මට දුකක් දෙන්න එපා.... අන්තිමට උඹ වෙනුවෙන් මැරෙන්න හරි ඉතුරු වෙන්නේ එච්චරයි..... ච හ ඉ ක් උ උ · 30 නොව 2020 අම්මා... මේ දෙන ගින්දරට සාප වේවා කියනවා හැර වෙන කියන්න දෙයක් නැ තොපිට."
"<<le me watching timeits 2300h>> රට ඔක්කම ඒක විකාරයක් කොරල, මිනිස්සුන්ට පිස්සු පිඉකුදු කරවල දැන් ඉතින් අරකා දොයි ඇති හොදට  #PMChangedSL",harassment,"ලේ මේ watching ටිමෙඉට්ස් 2300h>> රට ඔක්කම ඒක විකාරයක් කොරල, මිනිස්සුන්ට පිස්සු පිඉකුදු කරවල දැන් ඉතින් අරකා දොයි ඇති හොදට ප්ම්චන්ගේඩ්ස්ල්"
"Le me: මට විස්සක් වෙන්න යනවා කියලා දැනෙනකොට හෙන අවුල්.  Le amma: මට දැන් පනහක් වෙනවා. මම කොච්චර අවුලෙන් ඉන්න ඕනිද? -,-",harassment,"ලේ මේ මට විස්සක් වෙන්න යනවා කියලා දැනෙනකොට හෙන අවුල්. ලේ amma: මට දැන් පනහක් වෙනවා. මම කොච්චර අවුලෙන් ඉන්න ඕනිද? -,-"
"Let's be hypothetical. අපේ අම්ම ම⁣ට ප්‍රපෝසල් අරං ආවොත්,  ඒ එන උන්ට මට උයන්න පිහින්න පුළුවන් කියල මාව දීග දෙන්න හැදුවොත් එයින් එකෙක් ඒව අහල මට කැමති වුණොත්  බැන්දොත්,  අම්මපල්ල මං ඕකට ජාපාල ඇට දාල කන්න හදල දෙනව.",harassment,"ලේට්ස් බේ hypothetical. අපේ අම්ම ම⁣ට ප්‍රපෝසල් අරං ආවොත්, ඒ එන උන්ට මට උයන්න පිහින්න පුළුවන් කියල මාව දීග දෙන්න හැදුවොත් එයින් එකෙක් ඒව අහල මට කැමති වුණොත් බැන්දොත්, අම්මපල්ල මං ඕකට ජාපාල ඇට දාල කන්න හදල දෙනව."
"ලොකු දෝණි call කරලා අහනවා අප්පොච්චා නංගී is beautiful than me noh කියලා මම කිව්වා නෑ රත්තරන් you both are very beautiful කියලා. සමහර මහ උන් හරි ගොන් උන් දන්නේ නෑ ළමයි ගාව මොනවද කථා කරන්නේ කියලා. යකෝ ළමයි මල් වගේ ටක් ගාල හිත රිදෝගන්නවා,  කතා කරන්න දැන්නේ නැත්තං කට වහගෙන හිටූ.",harassment,"ලොකු දෝණි call කරලා අහනවා අප්පොච්චා නංගී ඉස beautiful than මේ නොහ කියලා මම කිව්වා නෑ රත්තරන් you both are very beautiful කියලා. සමහර මහ උන් හරි ගොන් උන් දන්නේ නෑ ළමයි ගාව මොනවද කථා කරන්නේ කියලා. යකෝ ළමයි මල් වගේ ටක් ගාල හිත රිදෝගන්නවා, කතා කරන්න දැන්නේ නැත්තං කට වහගෙන හිටූ."
ලොකු පුක පොඩි පුක කෙට්ටු පුක මහත පුක කැත පුක එල පුක අලි පුක flat පුක පුක පුක පුක රෙන පුක පුක පුක පුක රෙන පුක රෙන්න තියන පුක දෙන්න එපා…..  #maruhabay,harassment,ලොකු පුක පොඩි පුක කෙට්ටු පුක මහත පුක කැත පුක එල පුක අලි පුක flat පුක පුක පුක පුක රෙන පුක පුක පුක පුක රෙන පුක රෙන්න තියන පුක දෙන්න එපා….. මරුහබය්
"@USER  ලොකු පුක,මහත පුක කෙට්ටු පුක,අලි පුක.. පුක,පුක... පුක රෙන පුක",harassment,"ලොකු පුක,මහත පුක කෙට්ටු පුක,අලි පුක.. පුක,පුක... පුක රෙන පුක"
@USER  @USER    ලොකුම ප්‍රශ්ණය උන් කියාපි. යකෝ බොගෙ අම්මටත් ඕක තිබ්බ නේ අරකයි මේකයි.. මං නම් අහන්නෙ අම්මට තිබ්බෙ ඕක ව්ක්තරද ක්ක්‍යල.. 7 ඉලව්වෙ.. එහෙම හිතුවොත් මලාට කසාදයක් බැඳල ලමයක් හදාගන්න වෙන්නෙ නෑ.. අම්මට ම්තක් වෙනවනෙ..,harassment,ලොකුම ප්‍රශ්ණය උන් කියාපි. යකෝ බොගෙ අම්මටත් ඕක තිබ්බ නේ අරකයි මේකයි.. මං නම් අහන්නෙ අම්මට තිබ්බෙ ඕක ව්ක්තරද ක්ක්‍යල.. 7 ඉලව්වෙ.. එහෙම හිතුවොත් මලාට කසාදයක් බැඳල ලමයක් හදාගන්න වෙන්නෙ නෑ.. අම්මට ම්තක් වෙනවනෙ..
@USER ලොකුම හොරු කන්ඩයම තම මහ බන්කුව කඩුවෙ. එකතම අල්ලන්න බරි.,harassment,ලොකුම හොරු කන්ඩයම තම මහ බන්කුව කඩුවෙ. එකතම අල්ලන්න බරි.
"@USER @USER  ලොකුවට පුක කියලා ඉස්පරෙ පෙන්ටි කරන්න ඔනි කුලමිබු තාප්පෙක, නිදහසේ.",harassment,"ලොකුවට පුක කියලා ඉස්පරෙ පෙන්ටි කරන්න ඔනි කුලමිබු තාප්පෙක, නිදහසේ."
"@USER  @USER    ලොල් මේ මොන බිජ්ජ කොල්ලෙක්ද!ඇයි උම්බෙ අම්ම තාම permission දීල නැද්ද කුනුහරප කියන්න?Sorry උක්කුන්! උම්බ උම්බෙ තාත්තගෙ ඇටේ ඉන්න කාලෙ ඉන්දන් හුත්තො අපි match බලන්නෙ! මේ ඊයෙ පෙරේද ජන්ගි අන්දින්න ගත්ත කියල හිතන් ඉන්නෙ පොර කියල. අහ් හොන්දයි,දැන් අම්මගෙන් කිරි බීල චූ කරල බුදියන්!",harassment,"ලොල් මේ මොන බිජ්ජ කොල්ලෙක්ද!ඇයි උම්බෙ අම්ම තාම permission දීල නැද්ද කුනුහරප කියන්න?Sorry උක්කුන්! උම්බ උම්බෙ තාත්තගෙ ඇටේ ඉන්න කාලෙ ඉන්දන් හුත්තො අපි match බලන්නෙ! මේ ඊයෙ පෙරේද ජන්ගි අන්දින්න ගත්ත කියල හිතන් ඉන්නෙ පොර කියල. අහ් හොන්දයි,දැන් අම්මගෙන් කිරි බීල චූ කරල බුදියන්!"
